name,telescope,exptime,jd,date,chip,band,readout,filename,note,field
F5948-121-V-c-0,MOA-II,121,2459593.919023,2022-01-14,0,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5948-121-V-c-0.fit.gz,good,flat_round
F5984-121-R-a-4,MOA-II,121,2459621.010977,2022-02-10,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5984-121-R-a-4.fit.gz,lower,flat_round
F6021-121-V-b-99,MOA-II,121,2459827.310414,2022-09-04,99,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6021-121-V-b-99.fit.gz,lower,flat_round
F6170-121-R-c-3,MOA-II,121,2460042.906627,2023-04-08,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6170-121-R-c-3.fit.gz,lower,flat_round
F6191-121-R-b-9,MOA-II,121,2460188.918395,2023-09-01,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6191-121-R-b-9.fit.gz,good,flat_round
F6124-121-R-a-10,MOA-II,121,2459923.933197,2022-12-10,10,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6124-121-R-a-10.fit.gz,good,flat_round
F5696-30-R-a-10,MOA-II,30,2459258.856794,2021-02-13,10,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5696-30-R-a-10.fit.gz,lower,flat
F5948-121-V-b-0,MOA-II,121,2459593.917157,2022-01-14,0,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5948-121-V-b-0.fit.gz,good,flat_round
F6013-121-R-c-4,MOA-II,121,2459822.861789,2022-08-31,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6013-121-R-c-4.fit.gz,lower,flat_round
F6082-121-V-a-2,MOA-II,121,2459901.906912,2022-11-18,2,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6082-121-V-a-2.fit.gz,over,flat_round
F5945-121-R-a-4,MOA-II,121,2459592.887009,2022-01-13,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5945-121-R-a-4.fit.gz,good,flat_round
F5607-10-R-b-4,MOA-II,10,2459190.877912,2020-12-07,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2020/F5607-10-R-b-4.fit.gz,lower,flat
F5876-5-R-a-0,MOA-II,5,2459542.845856,2021-11-24,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5876-5-R-a-0.fit.gz,over,flat
F5673-5-R-b-2,MOA-II,5,2459258.834723,2021-02-13,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5673-5-R-b-2.fit.gz,over,flat
F5875-5-R-a-7,MOA-II,5,2459542.844728,2021-11-24,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5875-5-R-a-7.fit.gz,over,flat
F5999-5-R-d-9,MOA-II,5,2459725.763264,2022-05-26,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5999-5-R-d-9.fit.gz,lower,flat
F6010-121-R-a-10,MOA-II,121,2459822.834769,2022-08-31,10,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6010-121-R-a-10.fit.gz,good,flat_round
F6135-10-R-a-7,MOA-II,10,2459928.882444,2022-12-15,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6135-10-R-a-7.fit.gz,good,flat
F6037-121-I-c-1,MOA-II,121,2459832.0697,2022-09-09,1,I,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6037-121-I-c-1.fit.gz,lower,flat_round
F5779-30-R-a-7,MOA-II,30,2459263.21005,2021-02-17,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5779-30-R-a-7.fit.gz,lower,flat
F5720-20-R-a-2,MOA-II,20,2459261.853772,2021-02-16,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5720-20-R-a-2.fit.gz,good,flat
F5841-121-R-a-0,MOA-II,121,2459420.191171,2021-07-24,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5841-121-R-a-0.fit.gz,good,flat_round
F5983-121-R-b-6,MOA-II,121,2459621.005234,2022-02-10,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5983-121-R-b-6.fit.gz,lower,flat_round
F5865-5-R-c-9,MOA-II,5,2459523.839032,2021-11-05,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5865-5-R-c-9.fit.gz,good,flat
F6121-121-V-c-1,MOA-II,121,2459923.023638,2022-12-09,1,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6121-121-V-c-1.fit.gz,good,flat_round
F5866-15-R-d-3,MOA-II,15,2459523.844498,2021-11-05,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5866-15-R-d-3.fit.gz,good,flat
F5843-121-R-c-5,MOA-II,121,2459420.20955,2021-07-24,5,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5843-121-R-c-5.fit.gz,good,flat_round
F5733-20-R-a-9,MOA-II,20,2459262.213803,2021-02-16,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5733-20-R-a-9.fit.gz,lower,flat
F6158-121-R-a-9,MOA-II,121,2459983.129795,2023-02-07,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6158-121-R-a-9.fit.gz,lower,flat_round
F6027-121-R-c-2,MOA-II,121,2459829.237179,2022-09-06,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6027-121-R-c-2.fit.gz,good,flat_round
F5812-5-R-a-99,MOA-II,5,2459263.845773,2021-02-18,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5812-5-R-a-99.fit.gz,over,flat
F5714-5-R-a-2,MOA-II,5,2459261.848366,2021-02-16,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5714-5-R-a-2.fit.gz,good,flat
F6113-121-R-a-99,MOA-II,121,2459921.990801,2022-12-08,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6113-121-R-a-99.fit.gz,over,flat_round
F5657-20-R-a-99,MOA-II,20,2459258.210258,2021-02-12,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5657-20-R-a-99.fit.gz,lower,flat
F5872-5-R-a-2,MOA-II,5,2459542.840409,2021-11-24,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5872-5-R-a-2.fit.gz,over,flat
F6040-121-R-a-5,MOA-II,121,2459847.174845,2022-09-24,5,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6040-121-R-a-5.fit.gz,lower,flat_round
F6056-121-R-a-8,MOA-II,121,2459899.978476,2022-11-16,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6056-121-R-a-8.fit.gz,over,flat_round
F5868-10-R-a-6,MOA-II,10,2459541.846038,2021-11-23,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5868-10-R-a-6.fit.gz,over,flat
F5655-20-R-c-2,MOA-II,20,2459258.208369,2021-02-12,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5655-20-R-c-2.fit.gz,lower,flat
F6017-121-I-b-2,MOA-II,121,2459827.267762,2022-09-04,2,I,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6017-121-I-b-2.fit.gz,lower,flat_round
F6102-121-R-a-4,MOA-II,121,2459908.125147,2022-11-24,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6102-121-R-a-4.fit.gz,over,flat_round
F6201-121-R-b-6,MOA-II,121,2460218.122807,2023-09-30,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6201-121-R-b-6.fit.gz,good,flat_round
F5933-8-R-b-8,MOA-II,8,2459555.876972,2021-12-07,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5933-8-R-b-8.fit.gz,lower,flat
F6176-121-R-c-9,MOA-II,121,2460049.240892,2023-04-14,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6176-121-R-c-9.fit.gz,lower,flat_round
F5674-5-R-b-1,MOA-II,5,2459258.836586,2021-02-13,1,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5674-5-R-b-1.fit.gz,over,flat
F6021-121-V-c-2,MOA-II,121,2459827.31228,2022-09-04,2,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6021-121-V-c-2.fit.gz,good,flat_round
F6038-121-R-a-8,MOA-II,121,2459847.156738,2022-09-24,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6038-121-R-a-8.fit.gz,lower,flat_round
F6041-121-R-b-3,MOA-II,121,2459847.193373,2022-09-24,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6041-121-R-b-3.fit.gz,lower,flat_round
F6016-121-V-a-10,MOA-II,121,2459822.890433,2022-08-31,10,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6016-121-V-a-10.fit.gz,good,flat_round
F5894-20-R-a-8,MOA-II,20,2459542.862653,2021-11-24,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5894-20-R-a-8.fit.gz,good,flat
F5788-30-R-a-0,MOA-II,30,2459263.218424,2021-02-17,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5788-30-R-a-0.fit.gz,good,flat
F5869-30-R-b-5,MOA-II,30,2459541.849152,2021-11-23,5,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5869-30-R-b-5.fit.gz,over,flat
F5896-20-R-a-10,MOA-II,20,2459546.840103,2021-11-28,10,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5896-20-R-a-10.fit.gz,over,flat
F5870-30-R-a-0,MOA-II,30,2459541.855773,2021-11-23,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5870-30-R-a-0.fit.gz,over,flat
F5829-121-R-a-9,MOA-II,121,2459268.108264,2021-02-22,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5829-121-R-a-9.fit.gz,good,flat_round
F5924-121-R-a-1,MOA-II,121,2459554.80622,2021-12-06,1,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5924-121-R-a-1.fit.gz,over,flat_round
F6076-121-R-a-2,MOA-II,121,2459901.864285,2022-11-18,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6076-121-R-a-2.fit.gz,lower,flat_round
F6109-121-R-c-6,MOA-II,121,2459911.964883,2022-11-28,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6109-121-R-c-6.fit.gz,lower,flat_round
F5907-5-R-a-5,MOA-II,5,2459546.854487,2021-11-28,5,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5907-5-R-a-5.fit.gz,over,flat
F6117-121-V-b-5,MOA-II,121,2459922.036878,2022-12-08,5,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6117-121-V-b-5.fit.gz,good,flat_round
F5924-121-R-b-9,MOA-II,121,2459554.808089,2021-12-06,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5924-121-R-b-9.fit.gz,over,flat_round
F5847-121-R-c-7,MOA-II,121,2459427.250064,2021-07-31,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5847-121-R-c-7.fit.gz,over,flat_round
F5916-10-R-a-10,MOA-II,10,2459546.864421,2021-11-28,10,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5916-10-R-a-10.fit.gz,good,flat
F6083-121-V-a-8,MOA-II,121,2459901.910535,2022-11-18,8,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6083-121-V-a-8.fit.gz,good,flat_round
F5622-10-R-a-6,MOA-II,10,2459234.94567,2021-01-20,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5622-10-R-a-6.fit.gz,over,flat
F6131-5-R-a-99,MOA-II,5,2459928.860668,2022-12-15,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6131-5-R-a-99.fit.gz,over,flat
F5805-5-R-a-2,MOA-II,5,2459263.839264,2021-02-18,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5805-5-R-a-2.fit.gz,over,flat
F5995-121-R-b-7,MOA-II,121,2459705.925944,2022-05-06,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5995-121-R-b-7.fit.gz,good,flat_round
F6090-121-R-a-4,MOA-II,121,2459902.88298,2022-11-19,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6090-121-R-a-4.fit.gz,lower,flat_round
F5955-10-R-a-5,MOA-II,10,2459618.860285,2022-02-08,5,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5955-10-R-a-5.fit.gz,good,flat
F6190-121-R-a-0,MOA-II,121,2460188.910326,2023-09-01,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6190-121-R-a-0.fit.gz,good,flat_round
F5876-5-R-a-3,MOA-II,5,2459542.845856,2021-11-24,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5876-5-R-a-3.fit.gz,over,flat
F5859-121-V-c-99,MOA-II,121,2459521.023303,2021-11-02,99,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5859-121-V-c-99.fit.gz,good,flat_round
F5841-121-R-c-3,MOA-II,121,2459420.194902,2021-07-24,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5841-121-R-c-3.fit.gz,good,flat_round
F6119-121-V-b-99,MOA-II,121,2459922.055426,2022-12-08,99,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6119-121-V-b-99.fit.gz,good,flat_round
F5828-121-R-a-5,MOA-II,121,2459268.099455,2021-02-22,5,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5828-121-R-a-5.fit.gz,good,flat_round
F6195-121-V-a-6,MOA-II,121,2460188.951933,2023-09-01,6,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6195-121-V-a-6.fit.gz,good,flat_round
F5936-14-R-b-9,MOA-II,14,2459555.882497,2021-12-07,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5936-14-R-b-9.fit.gz,lower,flat
F5972-121-V-a-7,MOA-II,121,2459619.934969,2022-02-09,7,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5972-121-V-a-7.fit.gz,good,flat_round
F5610-10-R-b-4,MOA-II,10,2459193.126419,2020-12-09,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2020/F5610-10-R-b-4.fit.gz,lower,flat
F6195-121-V-a-0,MOA-II,121,2460188.951933,2023-09-01,0,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6195-121-V-a-0.fit.gz,good,flat_round
F5659-20-R-a-5,MOA-II,20,2459258.212125,2021-02-12,5,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5659-20-R-a-5.fit.gz,good,flat
F5613-10-R-b-10,MOA-II,10,2459193.149076,2020-12-09,10,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2020/F5613-10-R-b-10.fit.gz,lower,flat
F5754-5-R-a-8,MOA-II,5,2459262.838897,2021-02-17,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5754-5-R-a-8.fit.gz,over,flat
F5828-121-R-a-10,MOA-II,121,2459268.099455,2021-02-22,10,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5828-121-R-a-10.fit.gz,good,flat_round
F6073-121-R-a-2,MOA-II,121,2459901.018012,2022-11-17,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6073-121-R-a-2.fit.gz,good,flat_round
F6125-121-I-a-9,MOA-II,121,2459923.946416,2022-12-10,9,I,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6125-121-I-a-9.fit.gz,good,flat_round
F5861-121-V-c-5,MOA-II,121,2459521.035139,2021-11-02,5,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5861-121-V-c-5.fit.gz,good,flat_round
F5841-121-R-b-1,MOA-II,121,2459420.193036,2021-07-24,1,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5841-121-R-b-1.fit.gz,good,flat_round
F5869-30-R-a-10,MOA-II,30,2459541.848223,2021-11-23,10,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5869-30-R-a-10.fit.gz,over,flat
F5893-10-R-a-0,MOA-II,10,2459542.861788,2021-11-24,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5893-10-R-a-0.fit.gz,lower,flat
F5913-10-R-a-10,MOA-II,10,2459546.861613,2021-11-28,10,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5913-10-R-a-10.fit.gz,over,flat
F5850-121-R-a-7,MOA-II,121,2459427.274581,2021-07-31,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5850-121-R-a-7.fit.gz,good,flat_round
F6126-121-I-b-3,MOA-II,121,2459923.959102,2022-12-10,3,I,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6126-121-I-b-3.fit.gz,good,flat_round
F6050-121-R-a-0,MOA-II,121,2459898.988573,2022-11-15,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6050-121-R-a-0.fit.gz,lower,flat_round
F5851-121-R-b-5,MOA-II,121,2459463.222734,2021-09-05,5,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5851-121-R-b-5.fit.gz,good,flat_round
F6126-121-I-c-0,MOA-II,121,2459923.961181,2022-12-10,0,I,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6126-121-I-c-0.fit.gz,good,flat_round
F6176-121-R-b-99,MOA-II,121,2460049.239021,2023-04-14,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6176-121-R-b-99.fit.gz,lower,flat_round
F5776-30-R-a-4,MOA-II,30,2459262.859153,2021-02-17,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5776-30-R-a-4.fit.gz,lower,flat
F5696-30-R-a-0,MOA-II,30,2459258.856794,2021-02-13,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5696-30-R-a-0.fit.gz,lower,flat
F6048-121-R-a-9,MOA-II,121,2459898.981931,2022-11-15,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6048-121-R-a-9.fit.gz,over,flat_round
F5642-20-R-a-2,MOA-II,20,2459257.218009,2021-02-11,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5642-20-R-a-2.fit.gz,over,flat
F5649-10-R-b-99,MOA-II,10,2459257.850278,2021-02-12,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5649-10-R-b-99.fit.gz,over,flat
F5773-30-R-a-10,MOA-II,30,2459262.856351,2021-02-17,10,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5773-30-R-a-10.fit.gz,good,flat
F5809-5-R-a-3,MOA-II,5,2459263.842988,2021-02-18,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5809-5-R-a-3.fit.gz,over,flat
F6172-121-R-a-3,MOA-II,121,2460049.186589,2023-04-14,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6172-121-R-a-3.fit.gz,good,flat_round
F5730-20-R-a-4,MOA-II,20,2459262.210985,2021-02-16,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5730-20-R-a-4.fit.gz,lower,flat
F5797-5-R-a-8,MOA-II,5,2459263.227091,2021-02-17,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5797-5-R-a-8.fit.gz,over,flat
F6028-121-V-a-99,MOA-II,121,2459829.248302,2022-09-06,99,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6028-121-V-a-99.fit.gz,lower,flat_round
F5609-10-R-b-99,MOA-II,10,2459190.890704,2020-12-07,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2020/F5609-10-R-b-99.fit.gz,lower,flat
F5624-5-R-a-1,MOA-II,5,2459234.950171,2021-01-20,1,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5624-5-R-a-1.fit.gz,lower,flat
F6000-121-R-a-0,MOA-II,121,2459765.185297,2022-07-04,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6000-121-R-a-0.fit.gz,over,flat_round
F5912-5-R-a-6,MOA-II,5,2459546.860448,2021-11-28,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5912-5-R-a-6.fit.gz,good,flat
F5690-10-R-a-8,MOA-II,10,2459258.85142,2021-02-13,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5690-10-R-a-8.fit.gz,good,flat
F5984-121-R-a-2,MOA-II,121,2459621.010977,2022-02-10,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5984-121-R-a-2.fit.gz,lower,flat_round
F6091-121-R-a-6,MOA-II,121,2459902.921128,2022-11-19,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6091-121-R-a-6.fit.gz,good,flat_round
F5866-15-R-d-4,MOA-II,15,2459523.844498,2021-11-05,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5866-15-R-d-4.fit.gz,good,flat
F6203-121-R-a-9,MOA-II,121,2460218.142946,2023-09-30,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6203-121-R-a-9.fit.gz,good,flat_round
F6196-121-V-c-2,MOA-II,121,2460188.964272,2023-09-01,2,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6196-121-V-c-2.fit.gz,good,flat_round
F5699-5-R-a-9,MOA-II,5,2459261.834399,2021-02-16,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5699-5-R-a-9.fit.gz,over,flat
F6201-121-R-a-99,MOA-II,121,2460218.120943,2023-09-30,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6201-121-R-a-99.fit.gz,good,flat_round
F5984-121-R-b-3,MOA-II,121,2459621.012845,2022-02-10,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5984-121-R-b-3.fit.gz,good,flat_round
F6175-121-R-c-4,MOA-II,121,2460049.232691,2023-04-14,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6175-121-R-c-4.fit.gz,lower,flat_round
F5970-121-V-a-7,MOA-II,121,2459619.927118,2022-02-09,7,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5970-121-V-a-7.fit.gz,lower,flat_round
F5739-20-R-a-0,MOA-II,20,2459262.219397,2021-02-16,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5739-20-R-a-0.fit.gz,good,flat
F5652-20-R-a-7,MOA-II,20,2459257.853882,2021-02-12,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5652-20-R-a-7.fit.gz,good,flat
F6117-121-V-a-0,MOA-II,121,2459922.034806,2022-12-08,0,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6117-121-V-a-0.fit.gz,good,flat_round
F5704-5-R-a-10,MOA-II,5,2459261.839051,2021-02-16,10,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5704-5-R-a-10.fit.gz,over,flat
F5685-5-R-a-0,MOA-II,5,2459258.846826,2021-02-13,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5685-5-R-a-0.fit.gz,over,flat
F5929-121-R-a-8,MOA-II,121,2459554.839066,2021-12-06,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5929-121-R-a-8.fit.gz,over,flat_round
F6195-121-V-b-9,MOA-II,121,2460188.953802,2023-09-01,9,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6195-121-V-b-9.fit.gz,good,flat_round
F5836-10-R-d-6,MOA-II,10,2459339.282266,2021-05-04,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5836-10-R-d-6.fit.gz,lower,flat
F5807-5-R-a-5,MOA-II,5,2459263.84112,2021-02-18,5,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5807-5-R-a-5.fit.gz,over,flat
F5853-121-V-c-8,MOA-II,121,2459463.261597,2021-09-05,8,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5853-121-V-c-8.fit.gz,lower,flat_round
F5902-5-R-a-7,MOA-II,5,2459546.849782,2021-11-28,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5902-5-R-a-7.fit.gz,over,flat
F5925-121-R-a-8,MOA-II,121,2459554.813752,2021-12-06,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5925-121-R-a-8.fit.gz,lower,flat_round
F5615-20-R-b-8,MOA-II,20,2459193.161154,2020-12-09,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2020/F5615-20-R-b-8.fit.gz,lower,flat
F5978-121-V-a-5,MOA-II,121,2459620.974957,2022-02-10,5,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5978-121-V-a-5.fit.gz,good,flat_round
F5818-20-R-a-2,MOA-II,20,2459263.851179,2021-02-18,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5818-20-R-a-2.fit.gz,good,flat
F6048-121-R-a-4,MOA-II,121,2459898.981931,2022-11-15,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6048-121-R-a-4.fit.gz,lower,flat_round
F6177-121-V-b-5,MOA-II,121,2460049.250116,2023-04-14,5,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6177-121-V-b-5.fit.gz,lower,flat_round
F5714-5-R-a-5,MOA-II,5,2459261.848366,2021-02-16,5,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5714-5-R-a-5.fit.gz,good,flat
F5625-5-R-a-4,MOA-II,5,2459234.952142,2021-01-20,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5625-5-R-a-4.fit.gz,lower,flat
F6119-121-V-a-4,MOA-II,121,2459922.053308,2022-12-08,4,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6119-121-V-a-4.fit.gz,good,flat_round
F5803-5-R-a-0,MOA-II,5,2459263.837407,2021-02-18,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5803-5-R-a-0.fit.gz,over,flat
F6015-121-V-a-8,MOA-II,121,2459822.882853,2022-08-31,8,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6015-121-V-a-8.fit.gz,good,flat_round
F5640-20-R-a-5,MOA-II,20,2459257.208499,2021-02-11,5,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5640-20-R-a-5.fit.gz,lower,flat
F5674-5-R-b-4,MOA-II,5,2459258.836586,2021-02-13,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5674-5-R-b-4.fit.gz,over,flat
F5877-5-R-a-2,MOA-II,5,2459542.846797,2021-11-24,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5877-5-R-a-2.fit.gz,over,flat
