name,band,telescope,exptime,jd,date,filename,note
Flat-0015B,B,,50.0,2458725.6892939815,2019-08-30T04:32:35,/home/phys/astro8/MJArchive/octans/20190830/Flat-0015B.fit,good
flat_20220903-0008r,r,B&C,12.0,2459825.2765943287,2022-09-02T18:38:17.75,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0008r.fit,good
flats_20220905-0004_R_,R,B&C,2.0,2459828.277194097,2022-09-05T18:39:09.57,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0004_R_.fit,over
Flat-0009uu,u,,60.0,2458725.6717824074,2019-08-30T04:07:22,/home/phys/astro8/MJArchive/octans/20190830/Flat-0009uu.fit,lower
Flat_OIII_20220829-0001OIII,OIII,B&C,10.0,2459821.2823278937,2022-08-29T18:46:33.13,/home/phys/astro8/MJArchive/octans/20220829/Flat_OIII_20220829-0001OIII.fit,lower
flat_20220903-0004Ha,Halpha,B&C,7.0,2459825.290128125,2022-09-02T18:57:47.07,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0004Ha.fit,good
flats_20220904-0005_r,r,B&C,10.0,2459827.2751019676,2022-09-04T18:36:08.81,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0005_r.fit,good
Flats-0017-r,r,,5.0,2459399.7421827544,2021-07-04T05:48:44.59,/home/phys/astro8/MJArchive/octans/20210704/Flats-0017-r.fit,lower
flats_20220905-0004_SII,SII,B&C,8.0,2459828.286218287,2022-09-05T18:52:09.26,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0004_SII.fit,good
Flats_20220908-0002_clear,Clear,B&C,15.0,2459831.2612784724,2022-09-08T18:16:14.46,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0002_clear.fit,good
flat-0014g,g,,20.0,2459610.2083358797,2022-01-30T17:00:00.22,/home/phys/astro8/MJArchive/octans/20220130/flat-0014g.fit,over
flats_20220906-0008_SII,SII,B&C,6.0,2459828.7648778935,2022-09-06T06:21:25.45,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0008_SII.fit,good
Flats-0010-r,r,,5.0,2459399.73805,2021-07-04T05:42:47.52,/home/phys/astro8/MJArchive/octans/20210704/Flats-0010-r.fit,lower
Flat-0009r,r,,3.0,2459684.283284259,2022-04-14T18:47:55.76,/home/phys/astro8/MJArchive/octans/20220414/Flat-0009r.fit,good
flat_20220903-0009r,r,B&C,12.0,2459825.2768547456,2022-09-02T18:38:40.25,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0009r.fit,over
flats_20220906-0029_i,i,B&C,1.0,2459828.773277662,2022-09-06T06:33:31.19,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0029_i.fit,good
flat_20220903-0013Ha,Halpha,B&C,7.0,2459825.291294213,2022-09-02T18:59:27.82,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0013Ha.fit,good
flat_20220903-0009Ha,Halpha,B&C,7.0,2459825.2907582177,2022-09-02T18:58:41.51,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0009Ha.fit,good
Flat-0024rr,r,,5.0,2458725.720636574,2019-08-30T05:17:43,/home/phys/astro8/MJArchive/octans/20190830/Flat-0024rr.fit,over
Flat-0018i,i,,2.0,2459684.285737963,2022-04-14T18:51:27.76,/home/phys/astro8/MJArchive/octans/20220414/Flat-0018i.fit,over
Flat-0009r,r,B&C,4.0,2459686.2811366897,2022-04-16T18:44:50.21,/home/phys/astro8/MJArchive/octans/20220416/Flat-0009r.fit,lower
Flat-0018R,R,,0.6,2458725.700127315,2019-08-30T04:48:11,/home/phys/astro8/MJArchive/octans/20190830/Flat-0018R.fit,good
Flat-0022gg,g,,5.0,2458725.7140740743,2019-08-30T05:08:16,/home/phys/astro8/MJArchive/octans/20190830/Flat-0022gg.fit,good
Flats_20220908-0004_OIII,OIII,B&C,15.0,2459831.2787043983,2022-09-08T18:41:20.06,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0004_OIII.fit,good
Flat-0007V,V,,10.0,2458725.658703704,2019-08-30T03:48:32,/home/phys/astro8/MJArchive/octans/20190830/Flat-0007V.fit,over
flat-0015z,z,,5.0,2459603.8777405093,2022-01-24T09:03:56.78,/home/phys/astro8/MJArchive/octans/20220124/flat-0015z.fit,lower
Flat-0021i,i,,3.0,2459682.2845908566,2022-04-12T18:49:48.65,/home/phys/astro8/MJArchive/octans/20220412/Flat-0021i.fit,over
Flat-0025gg,g,,5.0,2458725.723587963,2019-08-30T05:21:58,/home/phys/astro8/MJArchive/octans/20190830/Flat-0025gg.fit,good
Flats-0005-z,z,,5.0,2459399.7349113426,2021-07-04T05:38:16.34,/home/phys/astro8/MJArchive/octans/20210704/Flats-0005-z.fit,lower
flat_20220903-0007i,i,B&C,3.0,2459825.2788346065,2022-09-02T18:41:31.31,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0007i.fit,good
flats_20220905-0009_i,i,B&C,0.5,2459828.2794004628,2022-09-05T18:42:20.20,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0009_i.fit,good
Flat-0008r,r,,6.0,2459684.2831416666,2022-04-14T18:47:43.44,/home/phys/astro8/MJArchive/octans/20220414/Flat-0008r.fit,over
Flat-0005rr,r,,6.0,2458725.654837963,2019-08-30T03:42:58,/home/phys/astro8/MJArchive/octans/20190830/Flat-0005rr.fit,over
Flats-0013-r,r,,5.0,2459399.7405854166,2021-07-04T05:46:26.58,/home/phys/astro8/MJArchive/octans/20210704/Flats-0013-r.fit,lower
flats_20220904-0016_i,i,B&C,1.0,2459827.280725463,2022-09-04T18:44:14.68,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0016_i.fit,good
flat-0018r,r,B&C,10.0,2459686.9805614585,2022-04-17T11:32:00.51,/home/phys/astro8/MJArchive/octans/20220417/flat-0018r.fit,good
flats_20220905-0009_Ha,Halpha,B&C,8.0,2459828.2884920137,2022-09-05T18:55:25.71,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0009_Ha.fit,good
Flat-0021V,V,,5.0,2458725.709363426,2019-08-30T05:01:29,/home/phys/astro8/MJArchive/octans/20190830/Flat-0021V.fit,good
flats_20220906-0030_i,i,B&C,1.0,2459828.773334838,2022-09-06T06:33:36.13,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0030_i.fit,good
Flats_20220908-0009_OIII,OIII,B&C,15.0,2459831.2798372684,2022-09-08T18:42:57.94,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0009_OIII.fit,good
flats-0014r,r,,10.0,2459605.206996875,2022-01-25T16:58:04.53,/home/phys/astro8/MJArchive/octans/20220125/flats-0014r.fit,good
Flat_r_20220829-0007r,r,B&C,10.0,2459821.278272685,2022-08-29T18:40:42.76,/home/phys/astro8/MJArchive/octans/20220829/Flat_r_20220829-0007r.fit,good
flat-0026V,V,,6.0,2459606.210884375,2022-01-26T17:03:40.41,/home/phys/astro8/MJArchive/octans/20220126/flat-0026V.fit,good
flats_20220904-0003_r,r,B&C,10.0,2459827.2747792825,2022-09-04T18:35:40.93,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0003_r.fit,good
flat-0003_r,r,,23.0,2459606.862916435,2022-01-27T08:42:35.98,/home/phys/astro8/MJArchive/octans/20220127/flat-0003_r.fit,over
Flat-0021uu,u,,60.0,2458725.7100578705,2019-08-30T05:02:29,/home/phys/astro8/MJArchive/octans/20190830/Flat-0021uu.fit,lower
flats-0047V,V,,2.0,2459605.213349653,2022-01-25T17:07:13.41,/home/phys/astro8/MJArchive/octans/20220125/flats-0047V.fit,over
flats_20220906-0008_g,g,B&C,10.0,2459828.779631134,2022-09-06T06:42:40.13,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0008_g.fit,good
Flats_20220908-0002_r,r,B&C,2.0,2459831.2729758103,2022-09-08T18:33:05.11,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0002_r.fit,good
Flat-0009zz,z,,0.1,2458725.673229167,2019-08-30T04:09:27,/home/phys/astro8/MJArchive/octans/20190830/Flat-0009zz.fit,good
flats_20220906-0002_Ha,Halpha,B&C,8.0,2459828.7625238425,2022-09-06T06:18:02.06,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0002_Ha.fit,good
flat-0014V,V,,10.0,2459606.2092243056,2022-01-26T17:01:16.98,/home/phys/astro8/MJArchive/octans/20220126/flat-0014V.fit,good
flat-0002r,r,,5.0,2459603.8740318287,2022-01-24T08:58:36.35,/home/phys/astro8/MJArchive/octans/20220124/flat-0002r.fit,lower
flat_20220903-0014Ha,Halpha,B&C,7.0,2459825.2914193287,2022-09-02T18:59:38.63,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0014Ha.fit,good
Flat-0011g,g,,5.0,2459684.2808528934,2022-04-14T18:44:25.69,/home/phys/astro8/MJArchive/octans/20220414/Flat-0011g.fit,good
Flat-0019i,i,,3.0,2459682.2844050927,2022-04-12T18:49:32.60,/home/phys/astro8/MJArchive/octans/20220412/Flat-0019i.fit,over
flat_20220903-0001g,g,B&C,25.0,2459825.2724797456,2022-09-02T18:32:22.25,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0001g.fit,good
flat_20220903-0016OIII,OIII,B&C,7.0,2459825.289127662,2022-09-02T18:56:20.63,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0016OIII.fit,good
flats_20220906-0013_i,i,B&C,0.8,2459828.77214375,2022-09-06T06:31:53.22,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0013_i.fit,good
Flat20220908-0006_i,i,B&C,10.0,2459830.782657176,2022-09-08T06:47:01.58,/home/phys/astro8/MJArchive/octans/20220908/Flat20220908-0006_i.fit,good
flats_20220906-0006_OIII,OIII,B&C,10.0,2459828.76633831,2022-09-06T06:23:31.63,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0006_OIII.fit,good
flats_20220906-0005_g,g,B&C,8.0,2459828.7790907407,2022-09-06T06:41:53.44,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0005_g.fit,good
flats-0010V,V,,5.0,2459605.2100958335,2022-01-25T17:02:32.28,/home/phys/astro8/MJArchive/octans/20220125/flats-0010V.fit,good
flats_20220906-0015_i,i,B&C,0.8,2459828.772251273,2022-09-06T06:32:02.51,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0015_i.fit,good
Flat-0007g,g,,13.0,2459684.279449537,2022-04-14T18:42:24.44,/home/phys/astro8/MJArchive/octans/20220414/Flat-0007g.fit,good
Flats_20220908-0006_Ha,Halpha,B&C,10.0,2459831.2834960646,2022-09-08T18:48:14.06,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0006_Ha.fit,good
flat-0022,r,,10.0,2459606.8607846065,2022-01-27T08:39:31.79,/home/phys/astro8/MJArchive/octans/20220127/flat-0022.fit,good
flat_20220903-0015OIII,OIII,B&C,7.0,2459825.289002546,2022-09-02T18:56:09.82,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0015OIII.fit,good
Flat-0010r,r,B&C,4.0,2459686.2812277777,2022-04-16T18:44:58.08,/home/phys/astro8/MJArchive/octans/20220416/Flat-0010r.fit,lower
Flats_20220908-0005_r,r,B&C,2.0,2459831.2731805556,2022-09-08T18:33:22.80,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0005_r.fit,good
flats-0020V,V,,4.0,2459605.211155671,2022-01-25T17:04:03.85,/home/phys/astro8/MJArchive/octans/20220125/flats-0020V.fit,good
Flats-0004-z,z,,5.0,2459399.734338426,2021-07-04T05:37:26.84,/home/phys/astro8/MJArchive/octans/20210704/Flats-0004-z.fit,lower
Flat20220908-0007_r,r,B&C,10.0,2459830.7808319447,2022-09-08T06:44:23.88,/home/phys/astro8/MJArchive/octans/20220908/Flat20220908-0007_r.fit,good
flats_20220906-0001_OIII,OIII,B&C,8.0,2459828.765612153,2022-09-06T06:22:28.89,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0001_OIII.fit,good
flats_20220905-0001_Ha,Halpha,B&C,10.0,2459828.287265741,2022-09-05T18:53:39.76,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0001_Ha.fit,over
Flats-0016-z,z,,5.0,2459399.741567824,2021-07-04T05:47:51.46,/home/phys/astro8/MJArchive/octans/20210704/Flats-0016-z.fit,lower
flat_20220903-0007r,r,B&C,12.0,2459825.276411227,2022-09-02T18:38:01.93,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0007r.fit,good
Flat-0004i,i,,20.0,2459682.777533912,2022-04-13T06:39:38.93,/home/phys/astro8/MJArchive/octans/20220413/Flat-0004i.fit,good
Flat-0009V,V,,5.0,2458725.671087963,2019-08-30T04:06:22,/home/phys/astro8/MJArchive/octans/20190830/Flat-0009V.fit,good
flat_20220903-0007Ha,Halpha,B&C,7.0,2459825.2905063657,2022-09-02T18:58:19.75,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0007Ha.fit,good
flats_20220906-0007_R_,R,B&C,2.0,2459828.7742578704,2022-09-06T06:34:55.88,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0007_R_.fit,over
Flat-0019zz,z,,0.1,2458725.705162037,2019-08-30T04:55:26,/home/phys/astro8/MJArchive/octans/20190830/Flat-0019zz.fit,good
flat_20220903-0004r,r,B&C,10.0,2459825.275777662,2022-09-02T18:37:07.19,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0004r.fit,good
Flat-0007r,r,B&C,10.0,2459686.970309838,2022-04-17T11:17:14.77,/home/phys/astro8/MJArchive/octans/20220417/Flat-0007r.fit,good
Flat-0010i,i,,5.0,2459682.2834855323,2022-04-12T18:48:13.15,/home/phys/astro8/MJArchive/octans/20220412/Flat-0010i.fit,over
Flat-0025ii,i,,0.1,2458725.7240162035,2019-08-30T05:22:35,/home/phys/astro8/MJArchive/octans/20190830/Flat-0025ii.fit,good
Flat-000230,bad,bad,-999.0,-999.0,bad,bad,bad
Flats_20220908-0005_clear,Clear,B&C,15.0,2459831.261933796,2022-09-08T18:17:11.08,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0005_clear.fit,good
flat-0016g,g,,15.0,2459606.2056288193,2022-01-26T16:56:06.33,/home/phys/astro8/MJArchive/octans/20220126/flat-0016g.fit,over
flats_20220905-0010_g,g,B&C,8.0,2459828.272571528,2022-09-05T18:32:30.18,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0010_g.fit,over
Flat-001430,bad,bad,-999.0,-999.0,bad,bad,bad
Flats_20220908-0004_r,r,B&C,2.0,2459831.273111806,2022-09-08T18:33:16.86,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0004_r.fit,good
flats_20220905-0006_r,r,B&C,8.0,2459828.273541551,2022-09-05T18:33:53.99,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0006_r.fit,good
Flats-0003-i,i,,15.0,2459399.7341305558,2021-07-04T05:37:08.88,/home/phys/astro8/MJArchive/octans/20210704/Flats-0003-i.fit,over
flat-0010V,V,,12.0,2459606.208494329,2022-01-26T17:00:13.91,/home/phys/astro8/MJArchive/octans/20220126/flat-0010V.fit,good
flat_20220903-0007r,r,B&C,12.0,2459825.276411227,2022-09-02T18:38:01.93,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0007r.fit,good
flat-0006r,r,,12.0,2459610.2113175928,2022-01-30T17:04:17.84,/home/phys/astro8/MJArchive/octans/20220130/flat-0006r.fit,over
Flat -0005g,g,B&C,15.0,2459687.2716208333,2022-04-17T18:31:08.04,/home/phys/astro8/MJArchive/octans/20220417/Flat -0005g.fit,lower
flats_20220906-0014_i,i,B&C,0.8,2459828.772197685,2022-09-06T06:31:57.88,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0014_i.fit,good
Flats_20220908-0010_r,r,B&C,2.0,2459831.27353206,2022-09-08T18:33:53.17,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0010_r.fit,good
flat_20220903-0003i,i,B&C,3.0,2459825.2784880786,2022-09-02T18:41:01.37,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0003i.fit,good
Flats_20220908-0001_B,B,B&C,15.0,2459831.268452546,2022-09-08T18:26:34.30,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0001_B.fit,good
flat_20220903-0004i,i,B&C,3.0,2459825.278569097,2022-09-02T18:41:08.37,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0004i.fit,good
flats-0018g,g,,15.0,2459605.2033858798,2022-01-25T16:52:52.54,/home/phys/astro8/MJArchive/octans/20220125/flats-0018g.fit,good
flat-0003V,V,,8.0,2459617.219197222,2022-02-06T17:15:38.64,/home/phys/astro8/MJArchive/octans/20220206/flat-0003V.fit,good
Flats_20220908-0009_r,r,B&C,2.0,2459831.2734641205,2022-09-08T18:33:47.30,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0009_r.fit,good
Flat-0026rr,r,,5.0,2458725.7269675927,2019-08-30T05:26:50,/home/phys/astro8/MJArchive/octans/20190830/Flat-0026rr.fit,over
flat_20220903-0003OIII,OIII,B&C,30.0,2459825.2834497686,2022-09-02T18:48:10.06,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0003OIII.fit,good
flat_20220903-0001Ha,Halpha,B&C,7.0,2459825.289751273,2022-09-02T18:57:14.51,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0001Ha.fit,good
flat_20220903-0015Ha,Halpha,B&C,7.0,2459825.2915444444,2022-09-02T18:59:49.44,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0015Ha.fit,good
flats-0008V,V,,6.0,2459605.2098564813,2022-01-25T17:02:11.60,/home/phys/astro8/MJArchive/octans/20220125/flats-0008V.fit,over
flat-0009r,r,,6.0,2459605.861170602,2022-01-26T08:40:05.14,/home/phys/astro8/MJArchive/octans/20220126/flat-0009r.fit,good
Flats-0004-r,r,,5.0,2459399.7346118055,2021-07-04T05:37:50.46,/home/phys/astro8/MJArchive/octans/20210704/Flats-0004-r.fit,good
flat_20220830-0005fr,r,B&C,5.0,2459821.772669213,2022-08-30T06:32:38.62,/home/phys/astro8/MJArchive/octans/20220830/flat_20220830-0005fr.fit,lower
Flats_20220908-0002_Ha,Halpha,B&C,10.0,2459831.2828537035,2022-09-08T18:47:18.56,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0002_Ha.fit,good
flat-0003g,g,,25.0,2459617.2148368056,2022-02-06T17:09:21.90,/home/phys/astro8/MJArchive/octans/20220206/flat-0003g.fit,good
flats-0011V,V,,5.0,2459605.210198611,2022-01-25T17:02:41.16,/home/phys/astro8/MJArchive/octans/20220125/flats-0011V.fit,good
flat_20220903-0001i,i,B&C,15.0,2459825.277574537,2022-09-02T18:39:42.44,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0001i.fit,over
flats_20220904-0011_r,r,B&C,7.0,2459827.2760372683,2022-09-04T18:37:29.62,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0011_r.fit,good
Flat-0011i,i,,2.0,2459684.285221412,2022-04-14T18:50:43.13,/home/phys/astro8/MJArchive/octans/20220414/Flat-0011i.fit,good
Flat_i_20220829-0005i,i,B&C,5.0,2459821.2806149307,2022-08-29T18:44:05.13,/home/phys/astro8/MJArchive/octans/20220829/Flat_i_20220829-0005i.fit,good
flats_20220904-0010_Ha,Halpha,B&C,10.0,2459827.290653125,2022-09-04T18:58:32.43,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0010_Ha.fit,over
Flat20220908-0002_SII,SII,B&C,30.0,2459830.775796528,2022-09-08T06:37:08.82,/home/phys/astro8/MJArchive/octans/20220908/Flat20220908-0002_SII.fit,good
flat-0028r,r,,15.0,2459605.8641627315,2022-01-26T08:44:23.66,/home/phys/astro8/MJArchive/octans/20220126/flat-0028r.fit,good
Flats_20220908-0011_R_,R,B&C,0.5,2459831.2755797454,2022-09-08T18:36:50.09,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0011_R_.fit,good
Flats_20220908-0006_i,i,B&C,0.5,2459831.276343287,2022-09-08T18:37:56.06,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0006_i.fit,good
flat_20220903-0002i,i,B&C,8.0,2459825.278079398,2022-09-02T18:40:26.06,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0002i.fit,over
flats_20220905-0005_OIII,OIII,B&C,10.0,2459828.2842658563,2022-09-05T18:49:20.57,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0005_OIII.fit,good
flat-0005_r,r,,23.0,2459606.863538542,2022-01-27T08:43:29.73,/home/phys/astro8/MJArchive/octans/20220127/flat-0005_r.fit,good
flats-0017g,g,,15.0,2459605.2031493057,2022-01-25T16:52:32.10,/home/phys/astro8/MJArchive/octans/20220125/flats-0017g.fit,good
Flats-0001_R,R,,10.0,2459397.754041088,2021-07-02T06:05:49.15,/home/phys/astro8/MJArchive/octans/20210702/Flats-0001_R.fit,lower
Flat-000530,bad,bad,-999.0,-999.0,bad,bad,bad
Flats-0006-r,r,,5.0,2459399.7357576387,2021-07-04T05:39:29.46,/home/phys/astro8/MJArchive/octans/20210704/Flats-0006-r.fit,lower
Flat-0002i,i,,15.0,2459682.7768864585,2022-04-13T06:38:42.99,/home/phys/astro8/MJArchive/octans/20220413/Flat-0002i.fit,good
flats_20220905-0002_OIII,OIII,B&C,4.0,2459828.28024537,2022-09-05T18:43:33.20,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0002_OIII.fit,lower
flat_20220903-0003r,r,B&C,10.0,2459825.2756170137,2022-09-02T18:36:53.31,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0003r.fit,good
Flat-000330,bad,bad,-999.0,-999.0,bad,bad,bad
flat-0005g,g,,0.5,2459603.875701389,2022-01-24T09:01:00.60,/home/phys/astro8/MJArchive/octans/20220124/flat-0005g.fit,lower
flats_20220906-0006_r,r,B&C,8.0,2459828.777586111,2022-09-06T06:39:43.44,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0006_r.fit,good
flats_20220904-0002_R_,R,B&C,2.0,2459827.278136574,2022-09-04T18:40:31.00,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0002_R_.fit,good
flats_20220906-0001_i,i,B&C,0.5,2459828.7714113425,2022-09-06T06:30:49.94,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0001_i.fit,good
Flats-0009-z,z,,5.0,2459399.7372037037,2021-07-04T05:41:34.40,/home/phys/astro8/MJArchive/octans/20210704/Flats-0009-z.fit,lower
Flat-0014r,r,B&C,10.0,2459686.9714331017,2022-04-17T11:18:51.82,/home/phys/astro8/MJArchive/octans/20220417/Flat-0014r.fit,good
Flats_20220908-0008_R_,R,B&C,0.5,2459831.275426736,2022-09-08T18:36:36.87,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0008_R_.fit,good
flat-0011,r,,7.0,2459606.8590015047,2022-01-27T08:36:57.73,/home/phys/astro8/MJArchive/octans/20220127/flat-0011.fit,good
flats_20220904-0011_i,i,B&C,1.0,2459827.2804027777,2022-09-04T18:43:46.80,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0011_i.fit,good
flat-0004_V,V,,30.0,2459606.8651190973,2022-01-27T08:45:46.29,/home/phys/astro8/MJArchive/octans/20220127/flat-0004_V.fit,good
Flats-0007-z,z,,5.0,2459399.7360570603,2021-07-04T05:39:55.33,/home/phys/astro8/MJArchive/octans/20210704/Flats-0007-z.fit,lower
flat-0006r,r,,25.0,2459608.862362153,2022-01-29T08:41:48.09,/home/phys/astro8/MJArchive/octans/20220129/flat-0006r.fit,good
flats_20220904-0007_r,r,B&C,7.0,2459827.275533102,2022-09-04T18:36:46.06,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0007_r.fit,good
Flats-0019-r,r,,5.0,2459399.742981366,2021-07-04T05:49:53.59,/home/phys/astro8/MJArchive/octans/20210704/Flats-0019-r.fit,lower
Flat-000830,bad,bad,-999.0,-999.0,bad,bad,bad
Flat-0018ii,i,,0.1,2458725.7018402778,2019-08-30T04:50:39,/home/phys/astro8/MJArchive/octans/20190830/Flat-0018ii.fit,good
Flat-0017rr,r,,5.0,2458725.69818287,2019-08-30T04:45:23,/home/phys/astro8/MJArchive/octans/20190830/Flat-0017rr.fit,over
flats-0003r,r,,20.0,2459605.2042197916,2022-01-25T16:54:04.59,/home/phys/astro8/MJArchive/octans/20220125/flats-0003r.fit,good
Flat-0025rr,r,,5.0,2458725.7238078704,2019-08-30T05:22:17,/home/phys/astro8/MJArchive/octans/20190830/Flat-0025rr.fit,over
flats_20220904-0002_SII,SII,B&C,10.0,2459827.2875766205,2022-09-04T18:54:06.62,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0002_SII.fit,good
Flat20220908-0003_g,g,B&C,10.0,2459830.778111343,2022-09-08T06:40:28.82,/home/phys/astro8/MJArchive/octans/20220908/Flat20220908-0003_g.fit,over
Flats_20220908-0008_i,i,B&C,0.5,2459831.2764525465,2022-09-08T18:38:05.50,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0008_i.fit,good
